EVENT TYPE,TIMESTAMP,DURATION,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,TRACE ID,SUBSYSTEM,PHASE,SERVICE,SERVICE PHASE,COMMIT QUEUE ID,NODE,DEVICE,DEVICE PHASE,PACKAGE,MESSAGE,ANNOTATION
start,2023-05-02T19:45:49.243558,,40,45434,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:49.243785,,40,45434,operational,cli,,cdb,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.279935,0.036377,40,45434,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.281646,0.050374,40,45434,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.283975,,40,45432,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.284809,,40,45432,operational,cli,,,write-start,,,,,,,,"write-start",
info,2023-05-02T19:45:49.285133,,40,45432,operational,cli,,cdb,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.285259,,40,45431,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.285629,,40,45431,operational,cli,,,write-start,,,,,,,,"write-start",
info,2023-05-02T19:45:49.285895,,40,45431,operational,cli,,cdb,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.290417,,40,45432,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.292137,0.001720,40,45432,operational,cli,,,,,,,,,,,"check data kickers",
start,2023-05-02T19:45:49.292258,,40,45431,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.294335,0.009526,40,45432,operational,cli,,,write-start,,,,,,,,"write-start",
stop,2023-05-02T19:45:49.294414,0.002156,40,45431,operational,cli,,,,,,,,,,,"check data kickers",
start,2023-05-02T19:45:49.294574,,40,45432,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:49.295050,,40,45432,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:49.295665,0.010036,40,45431,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.295915,,40,45431,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:49.296046,,40,45431,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:49.296526,0.000611,40,45431,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:49.296674,,40,45431,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:49.296773,,40,45431,operational,cli,,cdb,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.308959,0.014385,40,45432,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:49.309424,,40,45432,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:49.309787,,40,45432,operational,cli,,cdb,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.315799,2.689788,40,44228,running,cli,,,,,,,,ios19,show,cisco-ios-cli-6.92,"extended parsing",
stop,2023-05-02T19:45:49.317514,0.020840,40,45431,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.318026,0.032767,40,45431,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.338100,,40,44228,running,cli,,,,,,,,ios19,show,cisco-ios-cli-6.92,"populating cdb",
start,2023-05-02T19:45:49.338638,,40,45436,operational,cli,,,,,,,,,,,"applying transaction",
stop,2023-05-02T19:45:49.338943,2.766396,40,44213,running,cli,,,,,,,,ios27,show,cisco-ios-cli-6.92,"extended parsing",
start,2023-05-02T19:45:49.339210,,40,45436,operational,cli,,,write-start,,,,,,,,"write-start",
info,2023-05-02T19:45:49.339351,,40,45436,operational,cli,,cdb,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.342234,,40,44213,running,cli,,,,,,,,ios27,show,cisco-ios-cli-6.92,"populating cdb",
stop,2023-05-02T19:45:49.342332,0.032908,40,45432,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.342735,0.058760,40,45432,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.348184,,40,45436,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.350639,0.002455,40,45436,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.352350,0.013140,40,45436,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.352872,,40,45436,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:49.353439,,40,45436,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:49.354218,2.732425,40,44246,running,cli,,,,,,,,ios24,show,cisco-ios-cli-6.92,"extended parsing",
stop,2023-05-02T19:45:49.354754,0.001882,40,45436,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:49.354975,,40,45436,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:49.355684,,40,45436,operational,cli,,cdb,commit,,,,,,,,"commit",
start,2023-05-02T19:45:49.370623,,40,44246,running,cli,,,,,,,,ios24,show,cisco-ios-cli-6.92,"populating cdb",
start,2023-05-02T19:45:49.370906,,40,45433,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.371242,,40,45433,operational,cli,,,write-start,,,,,,,,"write-start",
info,2023-05-02T19:45:49.371396,,40,45433,operational,cli,,cdb,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.380426,,40,45433,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.381450,0.026475,40,45436,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.381499,0.001073,40,45433,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.382529,0.043891,40,45436,operational,cli,,,,,,,,,,,"applying transaction",
stop,2023-05-02T19:45:49.384153,0.012911,40,45433,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.384918,,40,45433,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:49.385121,,40,45433,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:49.385519,0.000601,40,45433,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:49.385724,,40,45433,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:49.385831,,40,45433,operational,cli,,cdb,commit,,,,,,,,"commit",
start,2023-05-02T19:45:49.400971,,40,45435,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.401315,,40,45435,operational,cli,,,write-start,,,,,,,,"write-start",
stop,2023-05-02T19:45:49.403112,2.772015,40,44230,running,cli,,,,,,,,ios50,show,cisco-ios-cli-6.92,"extended parsing",
stop,2023-05-02T19:45:49.411092,0.025368,40,45433,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:49.412074,,40,45435,operational,cli,,cdb,write-start,,,,,,,,"write-start",
stop,2023-05-02T19:45:49.411926,0.041020,40,45433,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.415983,,40,44230,running,cli,,,,,,,,ios50,show,cisco-ios-cli-6.92,"populating cdb",
start,2023-05-02T19:45:49.417205,,40,45435,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.417871,0.000666,40,45435,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.419711,0.018396,40,45435,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.420283,,40,45435,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:49.420541,,40,45435,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-02T19:45:49.421768,0.001485,40,45435,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-02T19:45:49.422013,,40,45435,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-02T19:45:49.422411,,40,45435,operational,cli,,cdb,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.425501,2.803680,40,44235,running,cli,,,,,,,,ios79,show,cisco-ios-cli-6.92,"extended parsing",
start,2023-05-02T19:45:49.437639,,40,44235,running,cli,,,,,,,,ios79,show,cisco-ios-cli-6.92,"populating cdb",
stop,2023-05-02T19:45:49.450434,0.028421,40,45435,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-02T19:45:49.450631,0.049660,40,45435,operational,cli,,,,,,,,,,,"applying transaction",
stop,2023-05-02T19:45:49.481469,2.856488,40,44238,running,cli,,,,,,,,ios47,show,cisco-ios-cli-6.92,"extended parsing",
start,2023-05-02T19:45:49.487778,,40,44238,running,cli,,,,,,,,ios47,show,cisco-ios-cli-6.92,"populating cdb",
start,2023-05-02T19:45:49.557375,,40,45437,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-02T19:45:49.557981,,40,45437,operational,cli,,,write-start,,,,,,,,"write-start",
info,2023-05-02T19:45:49.558469,,40,45437,operational,cli,,cdb,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.562460,,40,45437,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.565039,0.002579,40,45437,operational,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-02T19:45:49.568200,0.010219,40,45437,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-02T19:45:49.568854,,40,45437,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-02T19:45:49.569491,,40,45437,operational,cli,,cdb,prepare,,,,,,,,"prepare",
