EVENT TYPE,TIMESTAMP,DURATION,TRACE ID,SPAN ID,PARENT SPAN ID,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,SUBSYSTEM,MESSAGE,ANNOTATION,ATTRIBUTE NAME,ATTRIBUTE VALUE,LINK TRACE ID,LINK SPAN ID
start,2025-11-03T08:46:25.238884,,55cdf8912e8ba417626dd5e267d249c1,d662fa5a4048f7b8,6e38a0c2f68ec984,80,6456,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:25.241360,,55cdf8912e8ba417626dd5e267d249c1,,,80,,,cli,,python-service A,,,,,
stop,2025-11-03T08:46:25.245124,0.006240,55cdf8912e8ba417626dd5e267d249c1,d662fa5a4048f7b8,6e38a0c2f68ec984,80,6456,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:46:25.245313,,55cdf8912e8ba417626dd5e267d249c1,3848f1251d8b2e51,6e38a0c2f68ec984,80,6456,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:25.247233,,55cdf8912e8ba417626dd5e267d249c1,,,80,,,cli,,python-service B,,,,,
stop,2025-11-03T08:46:25.249971,0.004658,55cdf8912e8ba417626dd5e267d249c1,3848f1251d8b2e51,6e38a0c2f68ec984,80,6456,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:46:25.250169,,55cdf8912e8ba417626dd5e267d249c1,85b9a09157560a01,6e38a0c2f68ec984,80,6456,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:25.251971,,55cdf8912e8ba417626dd5e267d249c1,,,80,,,cli,,python-service C,,,,,
stop,2025-11-03T08:46:25.254915,0.004746,55cdf8912e8ba417626dd5e267d249c1,85b9a09157560a01,6e38a0c2f68ec984,80,6456,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
stop,2025-11-03T08:46:25.255550,0.017147,55cdf8912e8ba417626dd5e267d249c1,6e38a0c2f68ec984,9c9e419fa7947ca9,80,6456,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:46:25.255632,,55cdf8912e8ba417626dd5e267d249c1,135dc022c3990f94,9c9e419fa7947ca9,80,6456,running,cli,,mark inactive,,,,,
stop,2025-11-03T08:46:25.255892,0.000260,55cdf8912e8ba417626dd5e267d249c1,135dc022c3990f94,9c9e419fa7947ca9,80,6456,running,cli,,mark inactive,,,,,
start,2025-11-03T08:46:25.255986,,55cdf8912e8ba417626dd5e267d249c1,9a5b7124b4966c08,9c9e419fa7947ca9,80,6456,running,cli,,pre validate,,,,,
stop,2025-11-03T08:46:25.256394,0.000408,55cdf8912e8ba417626dd5e267d249c1,9a5b7124b4966c08,9c9e419fa7947ca9,80,6456,running,cli,,pre validate,,,,,
start,2025-11-03T08:46:25.256517,,55cdf8912e8ba417626dd5e267d249c1,5ea29f3cb4cd80c2,9c9e419fa7947ca9,80,6456,running,cli,,run validation over the changeset,,,,,
stop,2025-11-03T08:46:25.257132,0.000615,55cdf8912e8ba417626dd5e267d249c1,5ea29f3cb4cd80c2,9c9e419fa7947ca9,80,6456,running,cli,,run validation over the changeset,,,,,
start,2025-11-03T08:46:25.257182,,55cdf8912e8ba417626dd5e267d249c1,5ea29f3cb4cd80c2,9c9e419fa7947ca9,80,6456,running,cli,,run dependency-triggered validation,,,,,
stop,2025-11-03T08:46:25.257392,0.000210,55cdf8912e8ba417626dd5e267d249c1,5ea29f3cb4cd80c2,9c9e419fa7947ca9,80,6456,running,cli,,run dependency-triggered validation,,,,,
start,2025-11-03T08:46:25.257481,,55cdf8912e8ba417626dd5e267d249c1,030850983640dc96,9c9e419fa7947ca9,80,6456,running,cli,,check configuration policies,,,,,
stop,2025-11-03T08:46:25.257528,0.000047,55cdf8912e8ba417626dd5e267d249c1,030850983640dc96,9c9e419fa7947ca9,80,6456,running,cli,,check configuration policies,,,,,
start,2025-11-03T08:46:25.257731,,55cdf8912e8ba417626dd5e267d249c1,2fa11e776f47a543,9c9e419fa7947ca9,80,6456,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:25.258132,0.000401,55cdf8912e8ba417626dd5e267d249c1,2fa11e776f47a543,9c9e419fa7947ca9,80,6456,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:25.258301,0.021335,55cdf8912e8ba417626dd5e267d249c1,9c9e419fa7947ca9,8fa4eee162eb31b4,80,6456,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:25.258350,,55cdf8912e8ba417626dd5e267d249c1,610cf992153e70c5,8fa4eee162eb31b4,80,6456,running,cli,,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:46:25.258643,,55cdf8912e8ba417626dd5e267d249c1,610cf992153e70c5,8fa4eee162eb31b4,80,6456,running,cli,device-manager,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:46:25.262262,,55cdf8912e8ba417626dd5e267d249c1,36b1ca73e2214048,610cf992153e70c5,80,6456,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:46:25.262396,0.000134,55cdf8912e8ba417626dd5e267d249c1,36b1ca73e2214048,610cf992153e70c5,80,6456,running,cli,,restore out-of-band checkpoint (requested out-of-band),,,,,
stop,2025-11-03T08:46:25.263388,0.005038,55cdf8912e8ba417626dd5e267d249c1,610cf992153e70c5,8fa4eee162eb31b4,80,6456,running,cli,,write-start,,transaction_phase,write-start,,
stop,2025-11-03T08:46:25.263429,0.026550,55cdf8912e8ba417626dd5e267d249c1,8fa4eee162eb31b4,,80,6456,running,cli,,dry run transaction,,,,,
start,2025-11-03T08:46:28.355820,,e87a344e42f5e4f6305a367f67866024,3719a4f809f9d3d5,,80,6456,running,cli,,applying transaction,,,,,
start,2025-11-03T08:46:28.355929,,e87a344e42f5e4f6305a367f67866024,e4f2f0ff53ee90d3,3719a4f809f9d3d5,80,6456,running,cli,,waiting to apply,,,,,
stop,2025-11-03T08:46:28.355984,0.000055,e87a344e42f5e4f6305a367f67866024,e4f2f0ff53ee90d3,3719a4f809f9d3d5,80,6456,running,cli,,waiting to apply,,,,,
start,2025-11-03T08:46:28.356029,,e87a344e42f5e4f6305a367f67866024,a2af4546a7e91990,3719a4f809f9d3d5,80,6456,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:28.356170,,e87a344e42f5e4f6305a367f67866024,dd9eb8035552a192,a2af4546a7e91990,80,6456,running,cli,,creating out-of-band checkpoint,,,,,
stop,2025-11-03T08:46:28.356402,0.000232,e87a344e42f5e4f6305a367f67866024,dd9eb8035552a192,a2af4546a7e91990,80,6456,running,cli,,creating out-of-band checkpoint,,,,,
start,2025-11-03T08:46:28.356524,,e87a344e42f5e4f6305a367f67866024,e63e9726d235f14f,a2af4546a7e91990,80,6456,running,cli,,creating rollback checkpoint,,,,,
stop,2025-11-03T08:46:28.356809,0.000285,e87a344e42f5e4f6305a367f67866024,e63e9726d235f14f,a2af4546a7e91990,80,6456,running,cli,,creating rollback checkpoint,,,,,
start,2025-11-03T08:46:28.356954,,e87a344e42f5e4f6305a367f67866024,613a0d0771d7633f,a2af4546a7e91990,80,6456,running,cli,,creating rollback file,,,,,
stop,2025-11-03T08:46:28.361180,0.004226,e87a344e42f5e4f6305a367f67866024,613a0d0771d7633f,a2af4546a7e91990,80,6456,running,cli,,creating rollback file,,,,,
start,2025-11-03T08:46:28.361807,,e87a344e42f5e4f6305a367f67866024,ea9abb20e3cc959d,a2af4546a7e91990,80,6456,running,cli,,creating pre-transform checkpoint,,,,,
stop,2025-11-03T08:46:28.362149,0.000342,e87a344e42f5e4f6305a367f67866024,ea9abb20e3cc959d,a2af4546a7e91990,80,6456,running,cli,,creating pre-transform checkpoint,,,,,
start,2025-11-03T08:46:28.362265,,e87a344e42f5e4f6305a367f67866024,ec6d054a685fdd7c,a2af4546a7e91990,80,6456,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:28.362620,,e87a344e42f5e4f6305a367f67866024,de172d2a63a1bd07,ec6d054a685fdd7c,80,6456,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:28.363198,0.000578,e87a344e42f5e4f6305a367f67866024,de172d2a63a1bd07,ec6d054a685fdd7c,80,6456,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:28.363431,0.001166,e87a344e42f5e4f6305a367f67866024,ec6d054a685fdd7c,a2af4546a7e91990,80,6456,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:28.363511,,e87a344e42f5e4f6305a367f67866024,de172d2a63a1bd07,a2af4546a7e91990,80,6456,running,cli,,creating transform checkpoint,,,,,
stop,2025-11-03T08:46:28.363629,0.000118,e87a344e42f5e4f6305a367f67866024,de172d2a63a1bd07,a2af4546a7e91990,80,6456,running,cli,,creating transform checkpoint,,,,,
start,2025-11-03T08:46:28.363688,,e87a344e42f5e4f6305a367f67866024,2073be4b81857a9e,a2af4546a7e91990,80,6456,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:46:28.364394,,e87a344e42f5e4f6305a367f67866024,6182bb57de89b40c,2073be4b81857a9e,80,6456,running,cli,,taking service write lock,,,,,
stop,2025-11-03T08:46:28.364492,0.000098,e87a344e42f5e4f6305a367f67866024,6182bb57de89b40c,2073be4b81857a9e,80,6456,running,cli,,taking service write lock,,,,,
start,2025-11-03T08:46:28.364589,,e87a344e42f5e4f6305a367f67866024,03521bcd1886cd35,2073be4b81857a9e,80,6456,running,cli,,holding service write lock,,,,,
start,2025-11-03T08:46:28.364958,,e87a344e42f5e4f6305a367f67866024,5a0523b1ae90f610,03521bcd1886cd35,80,6456,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:28.367172,,e87a344e42f5e4f6305a367f67866024,,,80,,,cli,,python-service A,,,,,
stop,2025-11-03T08:46:28.370595,0.005637,e87a344e42f5e4f6305a367f67866024,5a0523b1ae90f610,03521bcd1886cd35,80,6456,running,cli,service-manager,creating service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:46:28.370763,,e87a344e42f5e4f6305a367f67866024,a562179d3b2e36a1,03521bcd1886cd35,80,6456,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:28.372535,,e87a344e42f5e4f6305a367f67866024,,,80,,,cli,,python-service B,,,,,
stop,2025-11-03T08:46:28.375163,0.004400,e87a344e42f5e4f6305a367f67866024,a562179d3b2e36a1,03521bcd1886cd35,80,6456,running,cli,service-manager,creating service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,create,,
start,2025-11-03T08:46:28.375355,,e87a344e42f5e4f6305a367f67866024,c0cf2289e4e6ab13,03521bcd1886cd35,80,6456,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
info,2025-11-03T08:46:28.377138,,e87a344e42f5e4f6305a367f67866024,,,80,,,cli,,python-service C,,,,,
stop,2025-11-03T08:46:28.379971,0.004616,e87a344e42f5e4f6305a367f67866024,c0cf2289e4e6ab13,03521bcd1886cd35,80,6456,running,cli,service-manager,creating service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,create,,
stop,2025-11-03T08:46:28.380648,0.016960,e87a344e42f5e4f6305a367f67866024,2073be4b81857a9e,a2af4546a7e91990,80,6456,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:46:28.380720,,e87a344e42f5e4f6305a367f67866024,a3fb0572cf9e92c8,a2af4546a7e91990,80,6456,running,cli,,creating validation checkpoint,,,,,
stop,2025-11-03T08:46:28.380823,0.000103,e87a344e42f5e4f6305a367f67866024,a3fb0572cf9e92c8,a2af4546a7e91990,80,6456,running,cli,,creating validation checkpoint,,,,,
start,2025-11-03T08:46:28.380863,,e87a344e42f5e4f6305a367f67866024,3c91e1584b28f6e0,a2af4546a7e91990,80,6456,running,cli,,mark inactive,,,,,
stop,2025-11-03T08:46:28.381160,0.000297,e87a344e42f5e4f6305a367f67866024,3c91e1584b28f6e0,a2af4546a7e91990,80,6456,running,cli,,mark inactive,,,,,
start,2025-11-03T08:46:28.381251,,e87a344e42f5e4f6305a367f67866024,598634f2f1405f94,a2af4546a7e91990,80,6456,running,cli,,pre validate,,,,,
stop,2025-11-03T08:46:28.381607,0.000356,e87a344e42f5e4f6305a367f67866024,598634f2f1405f94,a2af4546a7e91990,80,6456,running,cli,,pre validate,,,,,
start,2025-11-03T08:46:28.381721,,e87a344e42f5e4f6305a367f67866024,28e9fbf15823b824,a2af4546a7e91990,80,6456,running,cli,,run validation over the changeset,,,,,
stop,2025-11-03T08:46:28.382294,0.000573,e87a344e42f5e4f6305a367f67866024,28e9fbf15823b824,a2af4546a7e91990,80,6456,running,cli,,run validation over the changeset,,,,,
start,2025-11-03T08:46:28.382331,,e87a344e42f5e4f6305a367f67866024,28e9fbf15823b824,a2af4546a7e91990,80,6456,running,cli,,run dependency-triggered validation,,,,,
stop,2025-11-03T08:46:28.382536,0.000205,e87a344e42f5e4f6305a367f67866024,28e9fbf15823b824,a2af4546a7e91990,80,6456,running,cli,,run dependency-triggered validation,,,,,
start,2025-11-03T08:46:28.382624,,e87a344e42f5e4f6305a367f67866024,175f64d03db9d761,a2af4546a7e91990,80,6456,running,cli,,check configuration policies,,,,,
stop,2025-11-03T08:46:28.382675,0.000051,e87a344e42f5e4f6305a367f67866024,175f64d03db9d761,a2af4546a7e91990,80,6456,running,cli,,check configuration policies,,,,,
start,2025-11-03T08:46:28.382808,,e87a344e42f5e4f6305a367f67866024,562bebc876640caf,a2af4546a7e91990,80,6456,running,cli,,check for read-write conflicts,,,,,
stop,2025-11-03T08:46:28.382903,0.000095,e87a344e42f5e4f6305a367f67866024,562bebc876640caf,a2af4546a7e91990,80,6456,running,cli,,check for read-write conflicts,,,,,
start,2025-11-03T08:46:28.383220,,e87a344e42f5e4f6305a367f67866024,f8a1eb8feb7c08cc,a2af4546a7e91990,80,6456,running,cli,,taking transaction lock,,,,,
stop,2025-11-03T08:46:28.383344,0.000124,e87a344e42f5e4f6305a367f67866024,f8a1eb8feb7c08cc,a2af4546a7e91990,80,6456,running,cli,,taking transaction lock,,,,,
start,2025-11-03T08:46:28.383394,,e87a344e42f5e4f6305a367f67866024,3552fd56fb1e1173,3719a4f809f9d3d5,80,6456,running,cli,,holding transaction lock,,,,,
start,2025-11-03T08:46:28.383508,,e87a344e42f5e4f6305a367f67866024,4b9afa6e2e416981,a2af4546a7e91990,80,6456,running,cli,,check for read-write conflicts,,,,,
stop,2025-11-03T08:46:28.383597,0.000089,e87a344e42f5e4f6305a367f67866024,4b9afa6e2e416981,a2af4546a7e91990,80,6456,running,cli,,check for read-write conflicts,,,,,
start,2025-11-03T08:46:28.383702,,e87a344e42f5e4f6305a367f67866024,e157562c1d0c51b2,a2af4546a7e91990,80,6456,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:28.384250,0.000548,e87a344e42f5e4f6305a367f67866024,e157562c1d0c51b2,a2af4546a7e91990,80,6456,running,cli,,applying service meta-data,,,,,
stop,2025-11-03T08:46:28.384344,0.028315,e87a344e42f5e4f6305a367f67866024,a2af4546a7e91990,3719a4f809f9d3d5,80,6456,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:28.384385,,e87a344e42f5e4f6305a367f67866024,9a00bbccf5718ddd,3719a4f809f9d3d5,80,6456,running,cli,,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:46:28.384600,,e87a344e42f5e4f6305a367f67866024,9a00bbccf5718ddd,3719a4f809f9d3d5,80,6456,running,cli,cdb,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:46:28.384711,,e87a344e42f5e4f6305a367f67866024,9a00bbccf5718ddd,3719a4f809f9d3d5,80,6456,running,cli,service-manager,write-start,,transaction_phase,write-start,,
info,2025-11-03T08:46:28.385012,,e87a344e42f5e4f6305a367f67866024,9a00bbccf5718ddd,3719a4f809f9d3d5,80,6456,running,cli,device-manager,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:46:28.385463,,e87a344e42f5e4f6305a367f67866024,bdebd71d457015d8,9a00bbccf5718ddd,80,6456,running,cli,cdb,match subscribers,,,,,
stop,2025-11-03T08:46:28.385531,0.000068,e87a344e42f5e4f6305a367f67866024,bdebd71d457015d8,9a00bbccf5718ddd,80,6456,running,cli,cdb,match subscribers,,,,,
start,2025-11-03T08:46:28.385566,,e87a344e42f5e4f6305a367f67866024,421043d0da384822,9a00bbccf5718ddd,80,6456,running,cli,cdb,create pre commit running,,,,,
stop,2025-11-03T08:46:28.385668,0.000102,e87a344e42f5e4f6305a367f67866024,421043d0da384822,9a00bbccf5718ddd,80,6456,running,cli,cdb,create pre commit running,,,,,
start,2025-11-03T08:46:28.385710,,e87a344e42f5e4f6305a367f67866024,76b6e1d44b146870,9a00bbccf5718ddd,80,6456,running,cli,cdb,write changeset,,,,,
stop,2025-11-03T08:46:28.386051,0.000341,e87a344e42f5e4f6305a367f67866024,76b6e1d44b146870,9a00bbccf5718ddd,80,6456,running,cli,cdb,write changeset,,,,,
start,2025-11-03T08:46:28.386129,,e87a344e42f5e4f6305a367f67866024,d1e53a26fc423ff0,9a00bbccf5718ddd,80,6456,running,cli,,check data kickers,,,,,
stop,2025-11-03T08:46:28.386381,0.000252,e87a344e42f5e4f6305a367f67866024,d1e53a26fc423ff0,9a00bbccf5718ddd,80,6456,running,cli,,check data kickers,,,,,
stop,2025-11-03T08:46:28.386695,0.002310,e87a344e42f5e4f6305a367f67866024,9a00bbccf5718ddd,3719a4f809f9d3d5,80,6456,running,cli,,write-start,,transaction_phase,write-start,,
start,2025-11-03T08:46:28.386742,,e87a344e42f5e4f6305a367f67866024,925eb80fe380a513,3719a4f809f9d3d5,80,6456,running,cli,,prepare,,transaction_phase,prepare,,
info,2025-11-03T08:46:28.386778,,e87a344e42f5e4f6305a367f67866024,925eb80fe380a513,3719a4f809f9d3d5,80,6456,running,cli,cdb,prepare,,transaction_phase,prepare,,
info,2025-11-03T08:46:28.389443,,e87a344e42f5e4f6305a367f67866024,925eb80fe380a513,3719a4f809f9d3d5,80,6456,running,cli,device-manager,prepare,,transaction_phase,prepare,,
start,2025-11-03T08:46:28.551427,,e87a344e42f5e4f6305a367f67866024,8bfca0898353d0d9,925eb80fe380a513,80,6456,running,cli,device-manager,push configuration,,device,r0,,
stop,2025-11-03T08:46:28.668709,0.281967,e87a344e42f5e4f6305a367f67866024,925eb80fe380a513,3719a4f809f9d3d5,80,6456,running,cli,,prepare,,transaction_phase,prepare,,
start,2025-11-03T08:46:28.668780,,e87a344e42f5e4f6305a367f67866024,fb7c472f817d1e5c,3719a4f809f9d3d5,80,6456,running,cli,,commit,,transaction_phase,commit,,
info,2025-11-03T08:46:28.668844,,e87a344e42f5e4f6305a367f67866024,fb7c472f817d1e5c,3719a4f809f9d3d5,80,6456,running,cli,cdb,commit,,transaction_phase,commit,,
start,2025-11-03T08:46:28.668983,,e87a344e42f5e4f6305a367f67866024,d5ea2d040fa192b2,fb7c472f817d1e5c,80,6456,running,cli,cdb,switch to new running,,,,,
stop,2025-11-03T08:46:28.670082,0.001099,e87a344e42f5e4f6305a367f67866024,d5ea2d040fa192b2,fb7c472f817d1e5c,80,6456,running,cli,cdb,switch to new running,,,,,
info,2025-11-03T08:46:28.672291,,e87a344e42f5e4f6305a367f67866024,fb7c472f817d1e5c,3719a4f809f9d3d5,80,6456,running,cli,device-manager,commit,,transaction_phase,commit,,
stop,2025-11-03T08:46:28.672755,0.121328,e87a344e42f5e4f6305a367f67866024,8bfca0898353d0d9,925eb80fe380a513,80,6456,running,cli,device-manager,push configuration,,device,r0,,
stop,2025-11-03T08:46:28.778923,0.414334,e87a344e42f5e4f6305a367f67866024,03521bcd1886cd35,2073be4b81857a9e,80,6456,running,cli,,holding service write lock,,,,,
stop,2025-11-03T08:46:28.778982,0.395588,e87a344e42f5e4f6305a367f67866024,3552fd56fb1e1173,3719a4f809f9d3d5,80,6456,running,cli,,holding transaction lock,,,,,
stop,2025-11-03T08:46:28.779051,0.110271,e87a344e42f5e4f6305a367f67866024,fb7c472f817d1e5c,3719a4f809f9d3d5,80,6456,running,cli,,commit,,transaction_phase,commit,,
stop,2025-11-03T08:46:28.779086,0.423266,e87a344e42f5e4f6305a367f67866024,3719a4f809f9d3d5,,80,6456,running,cli,,applying transaction,,,,,
start,2025-11-03T08:46:46.142349,,66866980b4f22b96a50c045030bd0db9,441fc71507d3550d,,80,6543,running,cli,,running action,,action,/service-a/service[name='A']/re-deploy,,
start,2025-11-03T08:46:46.142814,,66866980b4f22b96a50c045030bd0db9,d8d57e57bceb751e,441fc71507d3550d,80,6543,running,cli,,re-deploy,,service,/service-a/service[name='A'],,
start,2025-11-03T08:46:46.143459,,66866980b4f22b96a50c045030bd0db9,eb280d108e703e31,d8d57e57bceb751e,138,6555,running,cli,,applying transaction,,,,,
start,2025-11-03T08:46:46.143518,,66866980b4f22b96a50c045030bd0db9,017f104c466f5489,eb280d108e703e31,138,6555,running,cli,,waiting to apply,,,,,
stop,2025-11-03T08:46:46.143568,0.000050,66866980b4f22b96a50c045030bd0db9,017f104c466f5489,eb280d108e703e31,138,6555,running,cli,,waiting to apply,,,,,
start,2025-11-03T08:46:46.143616,,66866980b4f22b96a50c045030bd0db9,ccb856143645dbeb,eb280d108e703e31,138,6555,running,cli,,validate,,transaction_phase,validate,,
start,2025-11-03T08:46:46.143698,,66866980b4f22b96a50c045030bd0db9,208abfba7a937ef3,ccb856143645dbeb,138,6555,running,cli,,creating out-of-band checkpoint,,,,,
stop,2025-11-03T08:46:46.143795,0.000097,66866980b4f22b96a50c045030bd0db9,208abfba7a937ef3,ccb856143645dbeb,138,6555,running,cli,,creating out-of-band checkpoint,,,,,
start,2025-11-03T08:46:46.143874,,66866980b4f22b96a50c045030bd0db9,dcebec3a33fd71cf,ccb856143645dbeb,138,6555,running,cli,,creating rollback checkpoint,,,,,
stop,2025-11-03T08:46:46.143997,0.000123,66866980b4f22b96a50c045030bd0db9,dcebec3a33fd71cf,ccb856143645dbeb,138,6555,running,cli,,creating rollback checkpoint,,,,,
start,2025-11-03T08:46:46.144155,,66866980b4f22b96a50c045030bd0db9,8abb691903d09139,ccb856143645dbeb,138,6555,running,cli,,creating pre-transform checkpoint,,,,,
stop,2025-11-03T08:46:46.144249,0.000094,66866980b4f22b96a50c045030bd0db9,8abb691903d09139,ccb856143645dbeb,138,6555,running,cli,,creating pre-transform checkpoint,,,,,
start,2025-11-03T08:46:46.144313,,66866980b4f22b96a50c045030bd0db9,bacd168c9ec5e9f8,ccb856143645dbeb,138,6555,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:46.144538,,66866980b4f22b96a50c045030bd0db9,812c0b066e124ec5,bacd168c9ec5e9f8,138,6555,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:46.144742,0.000204,66866980b4f22b96a50c045030bd0db9,812c0b066e124ec5,bacd168c9ec5e9f8,138,6555,running,cli,,run pre-transform dependency-triggered validation,,,,,
stop,2025-11-03T08:46:46.144875,0.000562,66866980b4f22b96a50c045030bd0db9,bacd168c9ec5e9f8,ccb856143645dbeb,138,6555,running,cli,,run pre-transform validation,,,,,
start,2025-11-03T08:46:46.144920,,66866980b4f22b96a50c045030bd0db9,812c0b066e124ec5,ccb856143645dbeb,138,6555,running,cli,,creating transform checkpoint,,,,,
stop,2025-11-03T08:46:46.144987,0.000067,66866980b4f22b96a50c045030bd0db9,812c0b066e124ec5,ccb856143645dbeb,138,6555,running,cli,,creating transform checkpoint,,,,,
start,2025-11-03T08:46:46.145031,,66866980b4f22b96a50c045030bd0db9,53dbd63c2a1d2c7c,ccb856143645dbeb,138,6555,running,cli,,run transforms and transaction hooks,,,,,
start,2025-11-03T08:46:46.145500,,66866980b4f22b96a50c045030bd0db9,adc0a24beae1bf42,53dbd63c2a1d2c7c,138,6555,running,cli,,taking service write lock,,,,,
stop,2025-11-03T08:46:46.145553,0.000053,66866980b4f22b96a50c045030bd0db9,adc0a24beae1bf42,53dbd63c2a1d2c7c,138,6555,running,cli,,taking service write lock,,,,,
start,2025-11-03T08:46:46.145599,,66866980b4f22b96a50c045030bd0db9,fd5e8ffa195cb413,53dbd63c2a1d2c7c,138,6555,running,cli,,holding service write lock,,,,,
start,2025-11-03T08:46:46.145936,,66866980b4f22b96a50c045030bd0db9,b199fbadf1fa2a9b,fd5e8ffa195cb413,138,6555,running,cli,service-manager,modifying service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,update,,
start,2025-11-03T08:46:46.150165,,66866980b4f22b96a50c045030bd0db9,4b51795621dc2b16,eca46478aa75ca8f,138,6555,running,cli,service-manager,evaluate delayed when expressions,,,,,
stop,2025-11-03T08:46:46.150283,0.000118,66866980b4f22b96a50c045030bd0db9,4b51795621dc2b16,eca46478aa75ca8f,138,6555,running,cli,service-manager,evaluate delayed when expressions,,,,,
info,2025-11-03T08:46:46.153167,,66866980b4f22b96a50c045030bd0db9,d8d57e57bceb751e,441fc71507d3550d,138,,,cli,,python-service A,,,,,
stop,2025-11-03T08:46:46.157100,0.011164,66866980b4f22b96a50c045030bd0db9,b199fbadf1fa2a9b,fd5e8ffa195cb413,138,6555,running,cli,service-manager,modifying service,,service,/service-a/service[name='A'],,
,,,,,,,,,,,,,service_operation,update,,
start,2025-11-03T08:46:46.157260,,66866980b4f22b96a50c045030bd0db9,e5a08520fff20d00,fd5e8ffa195cb413,138,6555,running,cli,service-manager,modifying service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,update,,
start,2025-11-03T08:46:46.157680,,66866980b4f22b96a50c045030bd0db9,709a679fb436acdd,48e73a753eeb4a3d,138,6555,running,cli,service-manager,evaluate delayed when expressions,,,,,
stop,2025-11-03T08:46:46.157762,0.000082,66866980b4f22b96a50c045030bd0db9,709a679fb436acdd,48e73a753eeb4a3d,138,6555,running,cli,service-manager,evaluate delayed when expressions,,,,,
info,2025-11-03T08:46:46.159995,,66866980b4f22b96a50c045030bd0db9,d8d57e57bceb751e,441fc71507d3550d,138,,,cli,,python-service B,,,,,
stop,2025-11-03T08:46:46.162713,0.005453,66866980b4f22b96a50c045030bd0db9,e5a08520fff20d00,fd5e8ffa195cb413,138,6555,running,cli,service-manager,modifying service,,service,/service-b/service[name='B'],,
,,,,,,,,,,,,,service_operation,update,,
start,2025-11-03T08:46:46.162898,,66866980b4f22b96a50c045030bd0db9,c069989dfe5ef46f,fd5e8ffa195cb413,138,6555,running,cli,service-manager,modifying service,,service,/service-c/service[name='C'],,
,,,,,,,,,,,,,service_operation,update,,
start,2025-11-03T08:46:46.163394,,66866980b4f22b96a50c045030bd0db9,3ee9e6cc91ff30d8,1ed7b9f0e90f1927,138,6555,running,cli,service-manager,evaluate delayed when expressions,,,,,
stop,2025-11-03T08:46:46.163507,0.000113,66866980b4f22b96a50c045030bd0db9,3ee9e6cc91ff30d8,1ed7b9f0e90f1927,138,6555,running,cli,service-manager,evaluate delayed when expressions,,,,,
info,2025-11-03T08:46:46.165737,,66866980b4f22b96a50c045030bd0db9,d8d57e57bceb751e,441fc71507d3550d,138,,,cli,,python-service C,,,,,
